B::MMU.List.PageTable_0xfffff80000000000--0xfffff80400000000
__________________address________________|_physical________________________________|sec|_d_|_size____|_permissions____________________|_glb|_shr|_pageflags_(remapped)___________|
     C:FFFFF8010B91C000--FFFFF8010B91CFFF|     I:00000000FE09B000--00000000FE09BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B91D000--FFFFF8010B91DFFF|     I:00000000FE09A000--00000000FE09AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B91E000--FFFFF8010B91EFFF|     I:00000000FE099000--00000000FE099FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B91F000--FFFFF8010B91FFFF|     I:00000000FE098000--00000000FE098FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B920000--FFFFF8010B920FFF|     I:00000000219EC000--00000000219ECFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B921000--FFFFF8010B921FFF|     I:00000000FE096000--00000000FE096FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B922000--FFFFF8010B922FFF|     I:00000000FE095000--00000000FE095FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B923000--FFFFF8010B923FFF|     I:00000000FE094000--00000000FE094FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B924000--FFFFF8010B924FFF|     I:00000000FE093000--00000000FE093FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B925000--FFFFF8010B925FFF|     I:00000000FE092000--00000000FE092FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B926000--FFFFF8010B926FFF|     I:00000000FE091000--00000000FE091FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B927000--FFFFF8010B927FFF|     I:00000000FE090000--00000000FE090FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B928000--FFFFF8010B928FFF|     I:00000000FE08F000--00000000FE08FFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B929000--FFFFF8010B929FFF|     I:00000000FE08E000--00000000FE08EFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B92A000--FFFFF8010B92AFFF|     I:00000000FE08D000--00000000FE08DFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B92B000--FFFFF8010B92BFFF|     I:00000000FE08C000--00000000FE08CFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B92C000--FFFFF8010B92CFFF|     I:00000000FE08B000--00000000FE08BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B92D000--FFFFF8010B92DFFF|     I:00000000FE08A000--00000000FE08AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B92E000--FFFFF8010B92EFFF|     I:00000000FE089000--00000000FE089FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B92F000--FFFFF8010B92FFFF|     I:00000000FE088000--00000000FE088FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B930000--FFFFF8010B930FFF|     I:00000000FE087000--00000000FE087FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B931000--FFFFF8010B931FFF|     I:00000000FE086000--00000000FE086FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B932000--FFFFF8010B932FFF|     I:00000000FE085000--00000000FE085FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B933000--FFFFF8010B933FFF|     I:00000000FE084000--00000000FE084FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B934000--FFFFF8010B934FFF|     I:00000000FE083000--00000000FE083FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B935000--FFFFF8010B935FFF|     I:00000000FE082000--00000000FE082FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B936000--FFFFF8010B936FFF|     I:00000000FE081000--00000000FE081FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B937000--FFFFF8010B937FFF|     I:00000000FE080000--00000000FE080FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B938000--FFFFF8010B938FFF|     I:00000000FE07F000--00000000FE07FFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B939000--FFFFF8010B939FFF|     I:00000000FE07E000--00000000FE07EFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B93A000--FFFFF8010B93AFFF|     I:00000000FE07D000--00000000FE07DFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B93B000--FFFFF8010B93BFFF|     I:00000000FE07C000--00000000FE07CFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B93C000--FFFFF8010B93CFFF|     I:00000000FE07B000--00000000FE07BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B93D000--FFFFF8010B93DFFF|     I:00000000FE07A000--00000000FE07AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B93E000--FFFFF8010B93EFFF|     I:00000000FE079000--00000000FE079FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B93F000--FFFFF8010B93FFFF|     I:00000000FE078000--00000000FE078FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B940000--FFFFF8010B944FFF|                                         |   |   |         |                                |    |    |                                |
     C:FFFFF8010B945000--FFFFF8010B945FFF|     I:00000000FE072000--00000000FE072FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B946000--FFFFF8010B946FFF|     I:00000000FE071000--00000000FE071FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B947000--FFFFF8010B947FFF|     I:00000000FE070000--00000000FE070FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B948000--FFFFF8010B948FFF|     I:00000000FE06F000--00000000FE06FFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B949000--FFFFF8010B949FFF|     I:00000000FE06E000--00000000FE06EFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B94A000--FFFFF8010B94AFFF|     I:00000000FE06D000--00000000FE06DFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B94B000--FFFFF8010B94BFFF|     I:00000000FE06C000--00000000FE06CFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B94C000--FFFFF8010B94CFFF|     I:00000000FE06B000--00000000FE06BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B94D000--FFFFF8010B94DFFF|     I:00000000FE06A000--00000000FE06AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B94E000--FFFFF8010B94EFFF|     I:00000000FE069000--00000000FE069FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B94F000--FFFFF8010B94FFFF|     I:00000000FE068000--00000000FE068FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B950000--FFFFF8010B950FFF|                                         |   |   |         |                                |    |    |                                |
     C:FFFFF8010B951000--FFFFF8010B951FFF|     I:00000000FE066000--00000000FE066FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B952000--FFFFF8010B952FFF|     I:00000000FE065000--00000000FE065FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B953000--FFFFF8010B953FFF|     I:00000000FE064000--00000000FE064FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B954000--FFFFF8010B954FFF|     I:00000000FE063000--00000000FE063FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B955000--FFFFF8010B955FFF|     I:00000000FE062000--00000000FE062FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B956000--FFFFF8010B956FFF|     I:00000000FE061000--00000000FE061FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B957000--FFFFF8010B957FFF|     I:00000000FE060000--00000000FE060FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B958000--FFFFF8010B958FFF|     I:00000000FE05F000--00000000FE05FFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B959000--FFFFF8010B959FFF|     I:00000000FE05E000--00000000FE05EFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B95A000--FFFFF8010B95AFFF|     I:00000000FE05D000--00000000FE05DFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B95B000--FFFFF8010B95BFFF|     I:00000000FE05C000--00000000FE05CFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B95C000--FFFFF8010B95CFFF|     I:00000000FE05B000--00000000FE05BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B95D000--FFFFF8010B95DFFF|     I:00000000FE05A000--00000000FE05AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B95E000--FFFFF8010B95EFFF|     I:00000000FE059000--00000000FE059FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B95F000--FFFFF8010B95FFFF|     I:00000000FE058000--00000000FE058FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B960000--FFFFF8010B960FFF|     I:00000000FE057000--00000000FE057FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B961000--FFFFF8010B961FFF|     I:00000000FE056000--00000000FE056FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B962000--FFFFF8010B962FFF|     I:00000000FE055000--00000000FE055FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B963000--FFFFF8010B963FFF|     I:00000000FE054000--00000000FE054FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B964000--FFFFF8010B964FFF|     I:00000000FE053000--00000000FE053FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B965000--FFFFF8010B965FFF|     I:00000000FE052000--00000000FE052FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B966000--FFFFF8010B966FFF|     I:00000000FE051000--00000000FE051FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B967000--FFFFF8010B967FFF|     I:00000000FE050000--00000000FE050FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B968000--FFFFF8010B968FFF|     I:00000000FE04F000--00000000FE04FFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B969000--FFFFF8010B969FFF|     I:00000000FE04E000--00000000FE04EFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B96A000--FFFFF8010B96AFFF|     I:00000000FE04D000--00000000FE04DFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B96B000--FFFFF8010B96BFFF|     I:00000000FE04C000--00000000FE04CFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B96C000--FFFFF8010B96CFFF|     I:00000000FE04B000--00000000FE04BFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B96D000--FFFFF8010B96DFFF|     I:00000000FE04A000--00000000FE04AFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B96E000--FFFFF8010B96EFFF|     I:00000000FE049000--00000000FE049FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B96F000--FFFFF8010B96FFFF|     I:00000000FE048000--00000000FE048FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B970000--FFFFF8010B970FFF|     I:00000000FE047000--00000000FE047FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B971000--FFFFF8010B971FFF|     I:00000000FE046000--00000000FE046FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B972000--FFFFF8010B972FFF|     I:00000000FE045000--00000000FE045FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B973000--FFFFF8010B973FFF|     I:00000000FE044000--00000000FE044FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B974000--FFFFF8010B974FFF|     I:00000000FE043000--00000000FE043FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B975000--FFFFF8010B975FFF|     I:00000000FE042000--00000000FE042FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B976000--FFFFF8010B976FFF|     I:00000000FE041000--00000000FE041FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B977000--FFFFF8010B977FFF|     I:00000000FE040000--00000000FE040FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B978000--FFFFF8010B978FFF|     I:00000000FE03F000--00000000FE03FFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B979000--FFFFF8010B979FFF|     I:00000000FE03E000--00000000FE03EFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B97A000--FFFFF8010B97AFFF|     I:00000000FE03D000--00000000FE03DFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B97B000--FFFFF8010B97BFFF|     I:00000000FE03C000--00000000FE03CFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B97C000--FFFFF8010B97CFFF|     I:00000000FE03B000--00000000FE03BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B97D000--FFFFF8010B97DFFF|     I:00000000FE03A000--00000000FE03AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B97E000--FFFFF8010B97EFFF|     I:00000000FE039000--00000000FE039FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B97F000--FFFFF8010B97FFFF|     I:00000000FE038000--00000000FE038FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B980000--FFFFF8010B980FFF|     I:00000000FE037000--00000000FE037FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B981000--FFFFF8010B981FFF|     I:00000000FE036000--00000000FE036FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B982000--FFFFF8010B982FFF|     I:00000000FE035000--00000000FE035FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B983000--FFFFF8010B983FFF|     I:00000000FE034000--00000000FE034FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B984000--FFFFF8010B984FFF|     I:00000000FE033000--00000000FE033FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B985000--FFFFF8010B985FFF|     I:00000000FE032000--00000000FE032FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B986000--FFFFF8010B986FFF|     I:00000000FE031000--00000000FE031FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B987000--FFFFF8010B987FFF|     I:00000000FE030000--00000000FE030FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B988000--FFFFF8010B988FFF|     I:00000000FE02F000--00000000FE02FFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B989000--FFFFF8010B989FFF|     I:00000000FE02E000--00000000FE02EFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B98A000--FFFFF8010B98AFFF|     I:00000000FE02D000--00000000FE02DFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B98B000--FFFFF8010B98BFFF|     I:00000000FE02C000--00000000FE02CFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B98C000--FFFFF8010B98CFFF|     I:00000000FE02B000--00000000FE02BFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B98D000--FFFFF8010B98DFFF|     I:00000000FE02A000--00000000FE02AFFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B98E000--FFFFF8010B98EFFF|     I:00000000FE029000--00000000FE029FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B98F000--FFFFF8010B98FFFF|     I:00000000FE028000--00000000FE028FFF| ns|   | 00001000| P:readwrite U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B990000--FFFFF8010B990FFF|     I:00000000FE027000--00000000FE027FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B991000--FFFFF8010B991FFF|     I:00000000FE026000--00000000FE026FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B992000--FFFFF8010B992FFF|     I:00000000FE025000--00000000FE025FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B993000--FFFFF8010B993FFF|     I:00000000FE024000--00000000FE024FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B994000--FFFFF8010B994FFF|     I:00000000FE023000--00000000FE023FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B995000--FFFFF8010B995FFF|     I:00000000FE022000--00000000FE022FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B996000--FFFFF8010B996FFF|     I:00000000FE021000--00000000FE021FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B997000--FFFFF8010B997FFF|     I:00000000FE020000--00000000FE020FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B998000--FFFFF8010B998FFF|     I:00000000FE01F000--00000000FE01FFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B999000--FFFFF8010B999FFF|     I:00000000FE01E000--00000000FE01EFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B99A000--FFFFF8010B99AFFF|     I:00000000FE01D000--00000000FE01DFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B99B000--FFFFF8010B99BFFF|     I:00000000FE01C000--00000000FE01CFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B99C000--FFFFF8010B99CFFF|     I:00000000FE01B000--00000000FE01BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B99D000--FFFFF8010B99DFFF|     I:00000000FE01A000--00000000FE01AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B99E000--FFFFF8010B99EFFF|     I:00000000FE019000--00000000FE019FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B99F000--FFFFF8010B99FFFF|     I:00000000FE018000--00000000FE018FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9A0000--FFFFF8010B9A0FFF|     I:00000000FE017000--00000000FE017FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9A1000--FFFFF8010B9A1FFF|     I:00000000FE016000--00000000FE016FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9A2000--FFFFF8010B9A2FFF|     I:00000000FE015000--00000000FE015FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9A3000--FFFFF8010B9A3FFF|     I:00000000FE014000--00000000FE014FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9A4000--FFFFF8010B9A4FFF|     I:00000000FE013000--00000000FE013FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9A5000--FFFFF8010B9A5FFF|     I:00000000FE012000--00000000FE012FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9A6000--FFFFF8010B9A6FFF|     I:00000000FE011000--00000000FE011FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9A7000--FFFFF8010B9A7FFF|     I:00000000FE010000--00000000FE010FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9A8000--FFFFF8010B9A8FFF|     I:00000000FE00F000--00000000FE00FFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9A9000--FFFFF8010B9A9FFF|     I:00000000FE00E000--00000000FE00EFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9AA000--FFFFF8010B9AAFFF|     I:00000000FE00D000--00000000FE00DFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9AB000--FFFFF8010B9ABFFF|     I:00000000FE00C000--00000000FE00CFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9AC000--FFFFF8010B9ACFFF|     I:00000000FE00B000--00000000FE00BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9AD000--FFFFF8010B9ADFFF|     I:00000000FE00A000--00000000FE00AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9AE000--FFFFF8010B9AEFFF|     I:00000000FE009000--00000000FE009FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9AF000--FFFFF8010B9AFFFF|     I:00000000FE008000--00000000FE008FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010B9B0000--FFFFF8010B9B0FFF|     I:00000000219E1000--00000000219E1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
