B::MMU.List.PageTable_0xfffff80000000000--0xfffff80400000000
__________________address________________|_physical________________________________|sec|_d_|_size____|_permissions____________________|_glb|_shr|_pageflags_(remapped)___________|
     C:FFFFF8010D679000--FFFFF8010D679FFF|     I:00000000F3016000--00000000F3016FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D67A000--FFFFF8010D67AFFF|     I:00000000F3015000--00000000F3015FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D67B000--FFFFF8010D67BFFF|     I:00000000F3014000--00000000F3014FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D67C000--FFFFF8010D67CFFF|     I:00000000F3013000--00000000F3013FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D67D000--FFFFF8010D67DFFF|     I:00000000F3012000--00000000F3012FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D67E000--FFFFF8010D67EFFF|     I:00000000F3011000--00000000F3011FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D67F000--FFFFF8010D67FFFF|     I:00000000F3010000--00000000F3010FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D680000--FFFFF8010D680FFF|     I:00000000F300F000--00000000F300FFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D681000--FFFFF8010D681FFF|     I:00000000F300E000--00000000F300EFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D682000--FFFFF8010D682FFF|     I:00000000F300D000--00000000F300DFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D683000--FFFFF8010D683FFF|     I:00000000F300C000--00000000F300CFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D684000--FFFFF8010D684FFF|     I:00000000F300B000--00000000F300BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D685000--FFFFF8010D685FFF|     I:00000000F300A000--00000000F300AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D686000--FFFFF8010D686FFF|     I:00000000F3009000--00000000F3009FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D687000--FFFFF8010D687FFF|     I:00000000F3008000--00000000F3008FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D688000--FFFFF8010D688FFF|     I:00000000F3007000--00000000F3007FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D689000--FFFFF8010D689FFF|     I:00000000F3006000--00000000F3006FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D68A000--FFFFF8010D68AFFF|     I:00000000F3005000--00000000F3005FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D68B000--FFFFF8010D68BFFF|     I:00000000F3004000--00000000F3004FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D68C000--FFFFF8010D68CFFF|     I:00000000F3003000--00000000F3003FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D68D000--FFFFF8010D68DFFF|     I:00000000F3002000--00000000F3002FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D68E000--FFFFF8010D68EFFF|     I:00000000F3001000--00000000F3001FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D68F000--FFFFF8010D68FFFF|     I:00000000F3000000--00000000F3000FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D690000--FFFFF8010D690FFF|     I:00000000F2FFF000--00000000F2FFFFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D691000--FFFFF8010D691FFF|     I:00000000F2FFE000--00000000F2FFEFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D692000--FFFFF8010D692FFF|     I:00000000F2FFD000--00000000F2FFDFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D693000--FFFFF8010D693FFF|     I:00000000F2FFC000--00000000F2FFCFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D694000--FFFFF8010D694FFF|     I:00000000F2FFB000--00000000F2FFBFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D695000--FFFFF8010D695FFF|     I:00000000F2FFA000--00000000F2FFAFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D696000--FFFFF8010D696FFF|     I:00000000F2FF9000--00000000F2FF9FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D697000--FFFFF8010D697FFF|     I:00000000F2FF8000--00000000F2FF8FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D698000--FFFFF8010D698FFF|     I:00000000F2FF7000--00000000F2FF7FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D699000--FFFFF8010D699FFF|     I:00000000F2FF6000--00000000F2FF6FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D69A000--FFFFF8010D69AFFF|     I:00000000F2FF5000--00000000F2FF5FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D69B000--FFFFF8010D69BFFF|     I:00000000F2FF4000--00000000F2FF4FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D69C000--FFFFF8010D69CFFF|     I:00000000F2FF3000--00000000F2FF3FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D69D000--FFFFF8010D69DFFF|     I:00000000F2FF2000--00000000F2FF2FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D69E000--FFFFF8010D69EFFF|     I:00000000F2FF1000--00000000F2FF1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D69F000--FFFFF8010D69FFFF|     I:00000000F2FF0000--00000000F2FF0FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6A0000--FFFFF8010D6A0FFF|     I:00000000F2FEF000--00000000F2FEFFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6A1000--FFFFF8010D6A1FFF|     I:00000000F2FEE000--00000000F2FEEFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6A2000--FFFFF8010D6A2FFF|     I:00000000F2FED000--00000000F2FEDFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6A3000--FFFFF8010D6A3FFF|     I:00000000F2FEC000--00000000F2FECFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6A4000--FFFFF8010D6A4FFF|     I:00000000F2FEB000--00000000F2FEBFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6A5000--FFFFF8010D6A5FFF|     I:00000000F2FEA000--00000000F2FEAFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6A6000--FFFFF8010D6A6FFF|     I:00000000F2FE9000--00000000F2FE9FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6A7000--FFFFF8010D6A7FFF|     I:00000000F2FE8000--00000000F2FE8FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6A8000--FFFFF8010D6A8FFF|     I:00000000F2FE7000--00000000F2FE7FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6A9000--FFFFF8010D6A9FFF|     I:00000000F2FE6000--00000000F2FE6FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6AA000--FFFFF8010D6AAFFF|     I:00000000F2FE5000--00000000F2FE5FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6AB000--FFFFF8010D6ABFFF|     I:00000000F2FE4000--00000000F2FE4FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6AC000--FFFFF8010D6ACFFF|     I:00000000F2FE3000--00000000F2FE3FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6AD000--FFFFF8010D6ADFFF|     I:00000000F2FE2000--00000000F2FE2FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6AE000--FFFFF8010D6AEFFF|     I:00000000F2FE1000--00000000F2FE1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6AF000--FFFFF8010D6AFFFF|     I:00000000F2FE0000--00000000F2FE0FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6B0000--FFFFF8010D6B0FFF|     I:00000000F2FDF000--00000000F2FDFFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6B1000--FFFFF8010D6B1FFF|     I:00000000F2FDE000--00000000F2FDEFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6B2000--FFFFF8010D6B2FFF|     I:00000000F2FDD000--00000000F2FDDFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6B3000--FFFFF8010D6B3FFF|     I:00000000F2FDC000--00000000F2FDCFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6B4000--FFFFF8010D6B4FFF|     I:00000000F2FDB000--00000000F2FDBFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6B5000--FFFFF8010D6B5FFF|     I:00000000F2FDA000--00000000F2FDAFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6B6000--FFFFF8010D6B6FFF|     I:00000000F2FD9000--00000000F2FD9FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6B7000--FFFFF8010D6B7FFF|     I:00000000F2FD8000--00000000F2FD8FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6B8000--FFFFF8010D6B8FFF|     I:00000000F2FD7000--00000000F2FD7FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6B9000--FFFFF8010D6B9FFF|     I:00000000F2FD6000--00000000F2FD6FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6BA000--FFFFF8010D6BAFFF|     I:00000000F2FD5000--00000000F2FD5FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6BB000--FFFFF8010D6BBFFF|     I:00000000F2FD4000--00000000F2FD4FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6BC000--FFFFF8010D6BCFFF|     I:00000000F2FD3000--00000000F2FD3FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6BD000--FFFFF8010D6BDFFF|     I:00000000F2FD2000--00000000F2FD2FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6BE000--FFFFF8010D6BEFFF|     I:00000000F2FD1000--00000000F2FD1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6BF000--FFFFF8010D6BFFFF|     I:00000000F2FD0000--00000000F2FD0FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6C0000--FFFFF8010D6C0FFF|     I:00000000F2FCF000--00000000F2FCFFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6C1000--FFFFF8010D6C1FFF|     I:00000000F2FCE000--00000000F2FCEFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6C2000--FFFFF8010D6C2FFF|     I:00000000F2FCD000--00000000F2FCDFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6C3000--FFFFF8010D6C3FFF|     I:00000000F2FCC000--00000000F2FCCFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6C4000--FFFFF8010D6C4FFF|     I:00000000F2FCB000--00000000F2FCBFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6C5000--FFFFF8010D6C5FFF|     I:00000000F2FCA000--00000000F2FCAFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6C6000--FFFFF8010D6C6FFF|     I:00000000F2FC9000--00000000F2FC9FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6C7000--FFFFF8010D6C7FFF|     I:00000000F2FC8000--00000000F2FC8FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6C8000--FFFFF8010D6C8FFF|     I:00000000F2FC7000--00000000F2FC7FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6C9000--FFFFF8010D6C9FFF|     I:00000000F2FC6000--00000000F2FC6FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6CA000--FFFFF8010D6CAFFF|     I:00000000F2FC5000--00000000F2FC5FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6CB000--FFFFF8010D6CBFFF|     I:00000000F2FC4000--00000000F2FC4FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6CC000--FFFFF8010D6CCFFF|     I:00000000F2FC3000--00000000F2FC3FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6CD000--FFFFF8010D6CDFFF|     I:00000000F2FC2000--00000000F2FC2FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6CE000--FFFFF8010D6CEFFF|     I:00000000F2FC1000--00000000F2FC1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6CF000--FFFFF8010D6CFFFF|     I:00000000F2FC0000--00000000F2FC0FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6D0000--FFFFF8010D6D0FFF|     I:00000000F2FBF000--00000000F2FBFFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6D1000--FFFFF8010D6D1FFF|     I:00000000F2FBE000--00000000F2FBEFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6D2000--FFFFF8010D6D2FFF|     I:00000000F2FBD000--00000000F2FBDFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6D3000--FFFFF8010D6D3FFF|     I:00000000F2FBC000--00000000F2FBCFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6D4000--FFFFF8010D6D4FFF|     I:00000000F2FBB000--00000000F2FBBFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6D5000--FFFFF8010D6D5FFF|     I:00000000F2FBA000--00000000F2FBAFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6D6000--FFFFF8010D6D6FFF|     I:00000000F2FB9000--00000000F2FB9FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6D7000--FFFFF8010D6D7FFF|     I:00000000F2FB8000--00000000F2FB8FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6D8000--FFFFF8010D6D8FFF|     I:00000000F2FB7000--00000000F2FB7FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6D9000--FFFFF8010D6D9FFF|     I:00000000F2FB6000--00000000F2FB6FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6DA000--FFFFF8010D6DAFFF|     I:00000000F2FB5000--00000000F2FB5FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6DB000--FFFFF8010D6DBFFF|     I:00000000F2FB4000--00000000F2FB4FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6DC000--FFFFF8010D6DCFFF|     I:00000000F2FB3000--00000000F2FB3FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6DD000--FFFFF8010D6DDFFF|     I:00000000F2FB2000--00000000F2FB2FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6DE000--FFFFF8010D6DEFFF|     I:00000000F2FB1000--00000000F2FB1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6DF000--FFFFF8010D6DFFFF|     I:00000000F2FB0000--00000000F2FB0FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6E0000--FFFFF8010D6E0FFF|     I:00000000F2FAF000--00000000F2FAFFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6E1000--FFFFF8010D6E1FFF|     I:00000000F2FAE000--00000000F2FAEFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6E2000--FFFFF8010D6E2FFF|     I:00000000F2FAD000--00000000F2FADFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6E3000--FFFFF8010D6E3FFF|     I:00000000F2FAC000--00000000F2FACFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6E4000--FFFFF8010D6E4FFF|     I:00000000F2FAB000--00000000F2FABFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6E5000--FFFFF8010D6E5FFF|     I:00000000F2FAA000--00000000F2FAAFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6E6000--FFFFF8010D6E6FFF|     I:00000000F2FA9000--00000000F2FA9FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6E7000--FFFFF8010D6E7FFF|     I:00000000F2FA8000--00000000F2FA8FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6E8000--FFFFF8010D6E8FFF|     I:00000000F2FA7000--00000000F2FA7FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6E9000--FFFFF8010D6E9FFF|     I:00000000F2FA6000--00000000F2FA6FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6EA000--FFFFF8010D6EAFFF|     I:00000000F2FA5000--00000000F2FA5FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6EB000--FFFFF8010D6EBFFF|     I:00000000F2FA4000--00000000F2FA4FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6EC000--FFFFF8010D6ECFFF|     I:00000000F2FA3000--00000000F2FA3FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6ED000--FFFFF8010D6EDFFF|     I:00000000F2FA2000--00000000F2FA2FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6EE000--FFFFF8010D6EEFFF|     I:00000000F2FA1000--00000000F2FA1FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6EF000--FFFFF8010D6EFFFF|     I:00000000F2FA0000--00000000F2FA0FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6F0000--FFFFF8010D6F8FFF|                                         |   |   |         |                                |    |    |                                |
     C:FFFFF8010D6F9000--FFFFF8010D6F9FFF|     I:00000000F2F96000--00000000F2F96FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6FA000--FFFFF8010D6FAFFF|     I:00000000F2F95000--00000000F2F95FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6FB000--FFFFF8010D6FBFFF|     I:00000000F2F94000--00000000F2F94FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6FC000--FFFFF8010D6FCFFF|     I:00000000F2F93000--00000000F2F93FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6FD000--FFFFF8010D6FDFFF|     I:00000000F2F92000--00000000F2F92FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6FE000--FFFFF8010D6FEFFF|     I:00000000F2F91000--00000000F2F91FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D6FF000--FFFFF8010D6FFFFF|     I:00000000F2F90000--00000000F2F90FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D700000--FFFFF8010D700FFF|     I:00000000F2F8F000--00000000F2F8FFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D701000--FFFFF8010D701FFF|     I:00000000F2F8E000--00000000F2F8EFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D702000--FFFFF8010D702FFF|     I:00000000F2F8D000--00000000F2F8DFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D703000--FFFFF8010D703FFF|     I:00000000F2F8C000--00000000F2F8CFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D704000--FFFFF8010D704FFF|     I:00000000F2F8B000--00000000F2F8BFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D705000--FFFFF8010D705FFF|     I:00000000F2F8A000--00000000F2F8AFFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D706000--FFFFF8010D706FFF|     I:00000000F2F89000--00000000F2F89FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D707000--FFFFF8010D707FFF|     I:00000000F2F88000--00000000F2F88FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D708000--FFFFF8010D708FFF|     I:00000000F2F87000--00000000F2F87FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D709000--FFFFF8010D709FFF|     I:00000000F2F86000--00000000F2F86FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D70A000--FFFFF8010D70AFFF|     I:00000000F2F85000--00000000F2F85FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
     C:FFFFF8010D70B000--FFFFF8010D70BFFF|     I:00000000F2F84000--00000000F2F84FFF| ns|   | 00001000| P:readonly  U:noaccess  notexec| yes| inn| write-back/read-write-allocate |
